salary_id,employee_id,salary,change_reason,effective_date
28761,5794,81362,Bonus,01-01-2021
28762,5794,91331,Bonus,01-01-2022
28763,5794,75492,Bonus,01-01-2023
28764,5794,97638,Promotion,01-01-2024
28765,5795,63450,Bonus,01-01-2019
28766,5795,68974,Promotion,01-01-2020
28767,5795,67417,Promotion,01-01-2021
28768,5795,72447,Bonus,01-01-2022
28769,5795,52411,Increment,01-01-2023
28770,5795,64920,Bonus,01-01-2024
28771,5796,68988,Increment,01-01-2019
28772,5796,58601,Bonus,01-01-2020
28773,5796,58482,Increment,01-01-2021
28774,5796,52755,Increment,01-01-2022
28775,5796,53783,Bonus,01-01-2023
28776,5796,72709,Increment,01-01-2024
28777,5797,68979,Bonus,01-01-2019
28778,5797,74848,Promotion,01-01-2020
28779,5797,64775,Increment,01-01-2021
28780,5797,86766,Increment,01-01-2022
28781,5797,65671,Increment,01-01-2023
28782,5797,81027,Promotion,01-01-2024
28783,5798,77788,Bonus,01-01-2019
28784,5798,81681,Increment,01-01-2020
28785,5798,80687,Increment,01-01-2021
28786,5798,82233,Promotion,01-01-2022
28787,5798,77226,Bonus,01-01-2023
28788,5798,73326,Increment,01-01-2024
28789,5799,74694,Increment,01-01-2019
28790,5799,65109,Bonus,01-01-2020
28791,5799,79965,Promotion,01-01-2021
28792,5799,79706,Promotion,01-01-2022
28793,5799,56251,Promotion,01-01-2023
28794,5799,74857,Promotion,01-01-2024
28795,5800,98766,Promotion,01-01-2019
28796,5800,119267,Increment,01-01-2020
28797,5800,104137,Increment,01-01-2021
28798,5800,101543,Promotion,01-01-2022
28799,5800,111519,Promotion,01-01-2023
28800,5800,118621,Increment,01-01-2024
28801,5801,113056,Bonus,01-01-2019
28802,5801,122116,Promotion,01-01-2020
28803,5801,124011,Promotion,01-01-2021
28804,5801,113251,Promotion,01-01-2022
28805,5801,104571,Bonus,01-01-2023
28806,5801,115045,Increment,01-01-2024
28807,5802,105569,Increment,01-01-2019
28808,5802,94670,Increment,01-01-2020
28809,5802,92107,Bonus,01-01-2021
28810,5802,96191,Bonus,01-01-2022
28811,5802,91360,Promotion,01-01-2023
28812,5802,101815,Promotion,01-01-2024
28813,5803,54980,Increment,01-01-2019
28814,5803,44522,Bonus,01-01-2020
28815,5803,60780,Promotion,01-01-2021
28816,5803,44432,Promotion,01-01-2022
28817,5803,45376,Bonus,01-01-2023
28818,5803,50428,Promotion,01-01-2024
28819,5804,72237,Bonus,01-01-2019
28820,5804,80039,Increment,01-01-2020
28821,5804,64105,Increment,01-01-2021
28822,5804,71898,Promotion,01-01-2022
28823,5804,68934,Increment,01-01-2023
28824,5804,68541,Promotion,01-01-2024
28825,5805,68267,Increment,01-01-2019
28826,5805,59650,Bonus,01-01-2020
28827,5805,62203,Increment,01-01-2021
28828,5805,77901,Increment,01-01-2022
28829,5805,79175,Promotion,01-01-2023
28830,5805,72455,Promotion,01-01-2024
28831,5806,38427,Promotion,01-01-2019
28832,5806,40546,Bonus,01-01-2020
28833,5806,51280,Bonus,01-01-2021
28834,5806,54462,Promotion,01-01-2022
28835,5806,45172,Increment,01-01-2023
28836,5806,38208,Bonus,01-01-2024
28837,5807,130053,Increment,01-01-2019
28838,5807,107009,Increment,01-01-2020
28839,5807,117556,Bonus,01-01-2021
28840,5807,124688,Promotion,01-01-2022
28841,5807,123879,Increment,01-01-2023
28842,5807,113287,Bonus,01-01-2024
28843,5808,81115,Promotion,01-01-2019
28844,5808,89419,Increment,01-01-2020
28845,5808,83362,Increment,01-01-2021
28846,5808,85008,Promotion,01-01-2022
28847,5808,74554,Increment,01-01-2023
28848,5808,71836,Promotion,01-01-2024
28849,5809,40381,Bonus,01-01-2019
28850,5809,46112,Increment,01-01-2020
28851,5809,40680,Bonus,01-01-2021
28852,5809,38784,Increment,01-01-2022
28853,5809,56427,Promotion,01-01-2023
28854,5809,45601,Bonus,01-01-2024
28855,5810,81524,Increment,01-01-2019
28856,5810,91845,Bonus,01-01-2020
28857,5810,97127,Increment,01-01-2021
28858,5810,80336,Promotion,01-01-2022
28859,5810,88966,Promotion,01-01-2023
28860,5810,74441,Bonus,01-01-2024
28861,5811,60511,Bonus,01-01-2019
28862,5811,48231,Promotion,01-01-2020
28863,5811,62991,Promotion,01-01-2021
28864,5811,42208,Promotion,01-01-2022
28865,5811,65347,Promotion,01-01-2023
28866,5811,54609,Increment,01-01-2024
28867,5812,73129,Promotion,01-01-2019
28868,5812,83337,Increment,01-01-2020
28869,5812,83150,Increment,01-01-2021
28870,5812,92919,Promotion,01-01-2022
28871,5812,83025,Bonus,01-01-2023
28872,5812,92964,Bonus,01-01-2024
28873,5813,77925,Increment,01-01-2019
28874,5813,73133,Bonus,01-01-2020
28875,5813,74992,Increment,01-01-2021
28876,5813,86600,Promotion,01-01-2022
28877,5813,71834,Promotion,01-01-2023
28878,5813,73985,Promotion,01-01-2024
28879,5814,47704,Bonus,01-01-2019
28880,5814,46244,Promotion,01-01-2020
28881,5814,31187,Promotion,01-01-2021
28882,5814,34412,Increment,01-01-2022
28883,5814,37788,Increment,01-01-2023
28884,5814,45031,Bonus,01-01-2024
28885,5815,52963,Increment,01-01-2019
28886,5815,40804,Increment,01-01-2020
28887,5815,40846,Bonus,01-01-2021
28888,5815,34509,Increment,01-01-2022
28889,5815,52362,Increment,01-01-2023
28890,5815,51232,Increment,01-01-2024
28891,5816,29716,Bonus,01-01-2019
28892,5816,24907,Promotion,01-01-2020
28893,5816,46721,Increment,01-01-2021
28894,5816,47949,Promotion,01-01-2022
28895,5816,39971,Bonus,01-01-2023
28896,5816,47129,Bonus,01-01-2024
28897,5817,93928,Promotion,01-01-2019
28898,5817,91978,Bonus,01-01-2020
28899,5817,84072,Promotion,01-01-2021
28900,5817,99796,Promotion,01-01-2022
28901,5817,105157,Bonus,01-01-2023
28902,5817,101044,Increment,01-01-2024
28903,5818,81668,Promotion,01-01-2019
28904,5818,87104,Promotion,01-01-2020
28905,5818,85303,Increment,01-01-2021
28906,5818,94911,Increment,01-01-2022
28907,5818,76167,Bonus,01-01-2023
28908,5818,75621,Bonus,01-01-2024
28909,5819,120853,Increment,01-01-2019
28910,5819,114283,Bonus,01-01-2020
28911,5819,118421,Promotion,01-01-2021
28912,5819,110903,Bonus,01-01-2022
28913,5819,119726,Bonus,01-01-2023
28914,5819,114448,Bonus,01-01-2024
28915,5820,89872,Promotion,01-01-2019
28916,5820,97457,Bonus,01-01-2020
28917,5820,97021,Promotion,01-01-2021
28918,5820,84287,Increment,01-01-2022
28919,5820,81204,Bonus,01-01-2023
28920,5820,96203,Increment,01-01-2024
28921,5821,38242,Increment,01-01-2019
28922,5821,53095,Bonus,01-01-2020
28923,5821,57824,Promotion,01-01-2021
28924,5821,55999,Bonus,01-01-2022
28925,5821,52369,Increment,01-01-2023
28926,5821,50915,Increment,01-01-2024
28927,5822,41788,Promotion,01-01-2019
28928,5822,34822,Bonus,01-01-2020
28929,5822,46316,Bonus,01-01-2021
28930,5822,37006,Increment,01-01-2022
28931,5822,27642,Increment,01-01-2023
28932,5822,21647,Promotion,01-01-2024
28933,5823,52525,Promotion,01-01-2019
28934,5823,55965,Promotion,01-01-2020
28935,5823,54995,Promotion,01-01-2021
28936,5823,38576,Promotion,01-01-2022
28937,5823,37611,Promotion,01-01-2023
28938,5823,55413,Increment,01-01-2024
28939,5824,83031,Promotion,01-01-2019
28940,5824,72668,Promotion,01-01-2020
28941,5824,83913,Increment,01-01-2021
28942,5824,88001,Promotion,01-01-2022
28943,5824,88447,Promotion,01-01-2023
28944,5824,76056,Promotion,01-01-2024
28945,5825,44947,Increment,01-01-2019
28946,5825,47802,Increment,01-01-2020
28947,5825,45250,Promotion,01-01-2021
28948,5825,57085,Promotion,01-01-2022
28949,5825,53285,Increment,01-01-2023
28950,5825,41754,Increment,01-01-2024
28951,5826,66191,Promotion,01-01-2019
28952,5826,63128,Promotion,01-01-2020
28953,5826,64709,Increment,01-01-2021
28954,5826,68440,Increment,01-01-2022
28955,5826,66735,Increment,01-01-2023
28956,5826,81943,Bonus,01-01-2024
28957,5827,58935,Promotion,01-01-2019
28958,5827,58372,Bonus,01-01-2020
28959,5827,63169,Promotion,01-01-2021
28960,5827,66059,Increment,01-01-2022
28961,5827,71852,Bonus,01-01-2023
28962,5827,65379,Promotion,01-01-2024
28963,5828,43501,Increment,01-01-2019
28964,5828,43589,Increment,01-01-2020
28965,5828,61284,Bonus,01-01-2021
28966,5828,56121,Increment,01-01-2022
28967,5828,37110,Promotion,01-01-2023
28968,5828,44992,Increment,01-01-2024
28969,5829,65255,Increment,01-01-2019
28970,5829,76051,Bonus,01-01-2020
28971,5829,67863,Promotion,01-01-2021
28972,5829,77478,Increment,01-01-2022
28973,5829,70418,Increment,01-01-2023
28974,5829,61757,Increment,01-01-2024
28975,5830,97596,Promotion,01-01-2019
28976,5830,111639,Bonus,01-01-2020
28977,5830,106242,Bonus,01-01-2021
28978,5830,110157,Increment,01-01-2022
28979,5830,104071,Increment,01-01-2023
28980,5830,106337,Promotion,01-01-2024
28981,5831,40717,Increment,01-01-2019
28982,5831,36014,Increment,01-01-2020
28983,5831,45806,Bonus,01-01-2021
28984,5831,53763,Bonus,01-01-2022
28985,5831,36792,Promotion,01-01-2023
28986,5831,51216,Promotion,01-01-2024
28987,5832,127972,Increment,01-01-2019
28988,5832,115136,Promotion,01-01-2020
28989,5832,119524,Promotion,01-01-2021
28990,5832,105752,Bonus,01-01-2022
28991,5832,122664,Bonus,01-01-2023
28992,5832,109439,Promotion,01-01-2024
28993,5833,90487,Promotion,01-01-2019
28994,5833,78913,Promotion,01-01-2020
28995,5833,79624,Promotion,01-01-2021
28996,5833,91398,Increment,01-01-2022
28997,5833,78518,Bonus,01-01-2023
28998,5833,92968,Promotion,01-01-2024
28999,5834,63606,Bonus,01-01-2019
29000,5834,66523,Increment,01-01-2020
29001,5834,54022,Promotion,01-01-2021
29002,5834,47709,Promotion,01-01-2022
29003,5834,49199,Bonus,01-01-2023
29004,5834,57270,Bonus,01-01-2024
29005,5835,104354,Bonus,01-01-2019
29006,5835,112407,Promotion,01-01-2020
29007,5835,106964,Increment,01-01-2021
29008,5835,118047,Promotion,01-01-2022
29009,5835,120330,Bonus,01-01-2023
29010,5835,123641,Promotion,01-01-2024
29011,5836,35541,Increment,01-01-2019
29012,5836,27821,Promotion,01-01-2020
29013,5836,29835,Increment,01-01-2021
29014,5836,35583,Promotion,01-01-2022
29015,5836,37265,Promotion,01-01-2023
29016,5836,22899,Promotion,01-01-2024
29017,5837,100864,Promotion,01-01-2019
29018,5837,93504,Bonus,01-01-2020
29019,5837,98292,Increment,01-01-2021
29020,5837,112770,Increment,01-01-2022
29021,5837,96820,Bonus,01-01-2023
29022,5837,106588,Bonus,01-01-2024
29023,5838,99682,Promotion,01-01-2019
29024,5838,88486,Promotion,01-01-2020
29025,5838,101117,Increment,01-01-2021
29026,5838,94611,Increment,01-01-2022
29027,5838,87665,Bonus,01-01-2023
29028,5838,93471,Promotion,01-01-2024
29029,5839,45086,Increment,01-01-2019
29030,5839,38039,Promotion,01-01-2020
29031,5839,55359,Increment,01-01-2021
29032,5839,38374,Promotion,01-01-2022
29033,5839,42757,Bonus,01-01-2023
29034,5839,43350,Increment,01-01-2024
29035,5840,121461,Promotion,01-01-2019
29036,5840,111236,Bonus,01-01-2020
29037,5840,116162,Promotion,01-01-2021
29038,5840,118632,Bonus,01-01-2022
29039,5840,122748,Bonus,01-01-2023
29040,5840,105239,Bonus,01-01-2024
29041,5841,92850,Promotion,01-01-2019
29042,5841,95092,Increment,01-01-2020
29043,5841,86668,Promotion,01-01-2021
29044,5841,100465,Bonus,01-01-2022
29045,5841,94664,Bonus,01-01-2023
29046,5841,76337,Increment,01-01-2024
29047,5842,114492,Bonus,01-01-2019
29048,5842,116373,Bonus,01-01-2020
29049,5842,102345,Increment,01-01-2021
29050,5842,123524,Bonus,01-01-2022
29051,5842,103439,Bonus,01-01-2023
29052,5842,120175,Increment,01-01-2024
29053,5843,97804,Increment,01-01-2019
29054,5843,89172,Increment,01-01-2020
29055,5843,86961,Bonus,01-01-2021
29056,5843,102378,Promotion,01-01-2022
29057,5843,90325,Increment,01-01-2023
29058,5843,91730,Bonus,01-01-2024
29059,5844,82338,Promotion,01-01-2019
29060,5844,85764,Bonus,01-01-2020
29061,5844,75320,Increment,01-01-2021
29062,5844,76816,Bonus,01-01-2022
29063,5844,75230,Promotion,01-01-2023
29064,5844,70015,Increment,01-01-2024
29065,5845,79716,Bonus,01-01-2019
29066,5845,90636,Promotion,01-01-2020
29067,5845,71411,Promotion,01-01-2021
29068,5845,74656,Promotion,01-01-2022
29069,5845,83820,Promotion,01-01-2023
29070,5845,82854,Increment,01-01-2024
29071,5846,37674,Promotion,01-01-2019
29072,5846,28642,Increment,01-01-2020
29073,5846,45415,Promotion,01-01-2021
29074,5846,28572,Bonus,01-01-2022
29075,5846,34295,Promotion,01-01-2023
29076,5846,37653,Promotion,01-01-2024
29077,5847,71371,Promotion,01-01-2019
29078,5847,85280,Promotion,01-01-2020
29079,5847,67455,Promotion,01-01-2021
29080,5847,78358,Promotion,01-01-2022
29081,5847,83513,Increment,01-01-2023
29082,5847,63706,Promotion,01-01-2024
29083,5848,108490,Increment,01-01-2019
29084,5848,96429,Promotion,01-01-2020
29085,5848,94343,Bonus,01-01-2021
29086,5848,110984,Promotion,01-01-2022
29087,5848,95360,Bonus,01-01-2023
29088,5848,117881,Increment,01-01-2024
29089,5849,62084,Bonus,01-01-2019
29090,5849,72771,Increment,01-01-2020
29091,5849,57203,Bonus,01-01-2021
29092,5849,75155,Bonus,01-01-2022
29093,5849,66824,Bonus,01-01-2023
29094,5849,72567,Bonus,01-01-2024
29095,5850,77730,Increment,01-01-2019
29096,5850,64506,Promotion,01-01-2020
29097,5850,82514,Bonus,01-01-2021
29098,5850,71055,Increment,01-01-2022
29099,5850,72191,Increment,01-01-2023
29100,5850,60151,Increment,01-01-2024
29101,5851,76921,Bonus,01-01-2019
29102,5851,89466,Bonus,01-01-2020
29103,5851,83615,Promotion,01-01-2021
29104,5851,83328,Increment,01-01-2022
29105,5851,72707,Bonus,01-01-2023
29106,5851,90024,Bonus,01-01-2024
29107,5852,98484,Increment,01-01-2019
29108,5852,79604,Increment,01-01-2020
29109,5852,81856,Increment,01-01-2021
29110,5852,86104,Promotion,01-01-2022
29111,5852,98121,Increment,01-01-2023
29112,5852,94698,Bonus,01-01-2024
29113,5853,108218,Bonus,01-01-2019
29114,5853,117147,Promotion,01-01-2020
29115,5853,121118,Bonus,01-01-2021
29116,5853,114230,Bonus,01-01-2022
29117,5853,97492,Increment,01-01-2023
29118,5853,119433,Increment,01-01-2024
29119,5854,39449,Bonus,01-01-2019
29120,5854,39224,Increment,01-01-2020
29121,5854,55064,Promotion,01-01-2021
29122,5854,38884,Bonus,01-01-2022
29123,5854,48298,Bonus,01-01-2023
29124,5854,44594,Bonus,01-01-2024
29125,5855,59583,Bonus,01-01-2019
29126,5855,51306,Promotion,01-01-2020
29127,5855,55685,Bonus,01-01-2021
29128,5855,59089,Promotion,01-01-2022
29129,5855,52623,Promotion,01-01-2023
29130,5855,60415,Bonus,01-01-2024
29131,5856,110162,Increment,01-01-2019
29132,5856,89004,Bonus,01-01-2020
29133,5856,110146,Promotion,01-01-2021
29134,5856,90682,Promotion,01-01-2022
29135,5856,107504,Bonus,01-01-2023
29136,5856,94481,Increment,01-01-2024
29137,5857,61482,Increment,01-01-2019
29138,5857,65597,Promotion,01-01-2020
29139,5857,60853,Bonus,01-01-2021
29140,5857,61316,Bonus,01-01-2022
29141,5857,69122,Increment,01-01-2023
29142,5857,60261,Bonus,01-01-2024
29143,5858,106277,Bonus,01-01-2019
29144,5858,104434,Promotion,01-01-2020
29145,5858,101665,Increment,01-01-2021
29146,5858,110101,Increment,01-01-2022
29147,5858,101297,Bonus,01-01-2023
29148,5858,114200,Bonus,01-01-2024
29149,5859,60934,Increment,01-01-2019
29150,5859,44956,Increment,01-01-2020
29151,5859,40197,Increment,01-01-2021
29152,5859,51618,Bonus,01-01-2022
29153,5859,52302,Increment,01-01-2023
29154,5859,48955,Increment,01-01-2024
29155,5860,32261,Bonus,01-01-2019
29156,5860,52001,Promotion,01-01-2020
29157,5860,54980,Bonus,01-01-2021
29158,5860,40531,Increment,01-01-2022
29159,5860,34951,Bonus,01-01-2023
29160,5860,47439,Increment,01-01-2024
29161,5861,45881,Bonus,01-01-2019
29162,5861,25652,Bonus,01-01-2020
29163,5861,25082,Promotion,01-01-2021
29164,5861,47600,Bonus,01-01-2022
29165,5861,39002,Increment,01-01-2023
29166,5861,27566,Increment,01-01-2024
29167,5862,117374,Promotion,01-01-2019
29168,5862,114368,Increment,01-01-2020
29169,5862,111491,Increment,01-01-2021
29170,5862,111948,Promotion,01-01-2022
29171,5862,105387,Promotion,01-01-2023
29172,5862,108623,Increment,01-01-2024
29173,5863,75266,Bonus,01-01-2019
29174,5863,81016,Promotion,01-01-2020
29175,5863,71273,Promotion,01-01-2021
29176,5863,79834,Increment,01-01-2022
29177,5863,75501,Increment,01-01-2023
29178,5863,75107,Increment,01-01-2024
29179,5864,54494,Promotion,01-01-2019
29180,5864,65101,Bonus,01-01-2020
29181,5864,55869,Bonus,01-01-2021
29182,5864,64868,Bonus,01-01-2022
29183,5864,54235,Increment,01-01-2023
29184,5864,42749,Bonus,01-01-2024
29185,5865,128428,Bonus,01-01-2019
29186,5865,121588,Increment,01-01-2020
29187,5865,109291,Increment,01-01-2021
29188,5865,121611,Promotion,01-01-2022
29189,5865,105355,Promotion,01-01-2023
29190,5865,113380,Increment,01-01-2024
29191,5866,85878,Promotion,01-01-2019
29192,5866,73415,Bonus,01-01-2020
29193,5866,88393,Increment,01-01-2021
29194,5866,77096,Promotion,01-01-2022
29195,5866,90133,Promotion,01-01-2023
29196,5866,79369,Promotion,01-01-2024
29197,5867,61802,Increment,01-01-2019
29198,5867,67586,Bonus,01-01-2020
29199,5867,63995,Increment,01-01-2021
29200,5867,72590,Bonus,01-01-2022
29201,5867,64195,Increment,01-01-2023
29202,5867,67381,Increment,01-01-2024
29203,5868,48825,Bonus,01-01-2019
29204,5868,66926,Promotion,01-01-2020
29205,5868,60928,Promotion,01-01-2021
29206,5868,64214,Bonus,01-01-2022
29207,5868,60478,Increment,01-01-2023
29208,5868,65683,Bonus,01-01-2024
29209,5869,64450,Promotion,01-01-2019
29210,5869,63089,Bonus,01-01-2020
29211,5869,78232,Promotion,01-01-2021
29212,5869,81096,Bonus,01-01-2022
29213,5869,60954,Bonus,01-01-2023
29214,5869,82182,Increment,01-01-2024
29215,5870,59013,Increment,01-01-2019
29216,5870,49120,Increment,01-01-2020
29217,5870,38584,Promotion,01-01-2021
29218,5870,37445,Increment,01-01-2022
29219,5870,51136,Bonus,01-01-2023
29220,5870,54079,Promotion,01-01-2024
29221,5871,74859,Promotion,01-01-2019
29222,5871,70077,Promotion,01-01-2020
29223,5871,87297,Bonus,01-01-2021
29224,5871,84431,Promotion,01-01-2022
29225,5871,74657,Bonus,01-01-2023
29226,5871,75911,Increment,01-01-2024
29227,5872,46624,Increment,01-01-2019
29228,5872,61106,Increment,01-01-2020
29229,5872,65767,Promotion,01-01-2021
29230,5872,59366,Promotion,01-01-2022
29231,5872,47575,Bonus,01-01-2023
29232,5872,50782,Promotion,01-01-2024
29233,5873,52021,Bonus,01-01-2019
29234,5873,55361,Bonus,01-01-2020
29235,5873,59573,Promotion,01-01-2021
29236,5873,51732,Increment,01-01-2022
29237,5873,43413,Promotion,01-01-2023
29238,5873,44972,Promotion,01-01-2024
29239,5874,88343,Promotion,01-01-2019
29240,5874,98630,Promotion,01-01-2020
29241,5874,93968,Increment,01-01-2021
29242,5874,92283,Promotion,01-01-2022
29243,5874,89018,Bonus,01-01-2023
29244,5874,85422,Increment,01-01-2024
29245,5875,98456,Bonus,01-01-2019
29246,5875,98382,Promotion,01-01-2020
29247,5875,121061,Bonus,01-01-2021
29248,5875,107705,Bonus,01-01-2022
29249,5875,108383,Increment,01-01-2023
29250,5875,116198,Bonus,01-01-2024
29251,5876,124042,Increment,01-01-2019
29252,5876,105413,Promotion,01-01-2020
29253,5876,106979,Increment,01-01-2021
29254,5876,115715,Increment,01-01-2022
29255,5876,110246,Promotion,01-01-2023
29256,5876,112904,Increment,01-01-2024
29257,5877,32323,Increment,01-01-2019
29258,5877,50294,Increment,01-01-2020
29259,5877,37086,Promotion,01-01-2021
29260,5877,32407,Increment,01-01-2022
29261,5877,49757,Promotion,01-01-2023
29262,5877,36099,Increment,01-01-2024
29263,5878,61044,Promotion,01-01-2019
29264,5878,70977,Increment,01-01-2020
29265,5878,70796,Bonus,01-01-2021
29266,5878,74564,Increment,01-01-2022
29267,5878,60236,Promotion,01-01-2023
29268,5878,76785,Bonus,01-01-2024
29269,5879,73615,Increment,01-01-2019
29270,5879,63601,Increment,01-01-2020
29271,5879,79926,Promotion,01-01-2021
29272,5879,73528,Promotion,01-01-2022
29273,5879,66771,Promotion,01-01-2023
29274,5879,62704,Bonus,01-01-2024
29275,5880,62393,Promotion,01-01-2019
29276,5880,70738,Bonus,01-01-2020
29277,5880,66545,Bonus,01-01-2021
29278,5880,69839,Increment,01-01-2022
29279,5880,71738,Promotion,01-01-2023
29280,5880,68941,Bonus,01-01-2024
29281,5881,73445,Increment,01-01-2019
29282,5881,71583,Bonus,01-01-2020
29283,5881,71790,Increment,01-01-2021
29284,5881,76068,Increment,01-01-2022
29285,5881,57995,Promotion,01-01-2023
29286,5881,54515,Increment,01-01-2024
29287,5882,119094,Promotion,01-01-2019
29288,5882,111604,Promotion,01-01-2020
29289,5882,102726,Bonus,01-01-2021
29290,5882,101679,Promotion,01-01-2022
29291,5882,94346,Promotion,01-01-2023
29292,5882,116721,Promotion,01-01-2024
29293,5883,92858,Bonus,01-01-2019
29294,5883,92899,Increment,01-01-2020
29295,5883,91574,Promotion,01-01-2021
29296,5883,88874,Increment,01-01-2022
29297,5883,79318,Bonus,01-01-2023
29298,5883,81696,Bonus,01-01-2024
29299,5884,95957,Promotion,01-01-2019
29300,5884,88899,Bonus,01-01-2020
29301,5884,93877,Increment,01-01-2021
29302,5884,100759,Bonus,01-01-2022
29303,5884,104266,Promotion,01-01-2023
29304,5884,91651,Increment,01-01-2024
29305,5885,55507,Promotion,01-01-2019
29306,5885,46783,Promotion,01-01-2020
29307,5885,39384,Promotion,01-01-2021
29308,5885,59341,Increment,01-01-2022
29309,5885,58988,Bonus,01-01-2023
29310,5885,39957,Bonus,01-01-2024
29311,5886,77296,Increment,01-01-2019
29312,5886,78708,Promotion,01-01-2020
29313,5886,81768,Increment,01-01-2021
29314,5886,78077,Promotion,01-01-2022
29315,5886,62955,Increment,01-01-2023
29316,5886,61497,Bonus,01-01-2024
29317,5887,47541,Increment,01-01-2019
29318,5887,69888,Promotion,01-01-2020
29319,5887,69248,Promotion,01-01-2021
29320,5887,60786,Promotion,01-01-2022
29321,5887,64321,Increment,01-01-2023
29322,5887,46072,Bonus,01-01-2024
29323,5888,111445,Increment,01-01-2019
29324,5888,121697,Promotion,01-01-2020
29325,5888,103180,Bonus,01-01-2021
29326,5888,101114,Promotion,01-01-2022
29327,5888,106159,Bonus,01-01-2023
29328,5888,99133,Increment,01-01-2024
29329,5889,75542,Bonus,01-01-2019
29330,5889,81589,Promotion,01-01-2020
29331,5889,81223,Bonus,01-01-2021
29332,5889,75080,Promotion,01-01-2022
29333,5889,81057,Increment,01-01-2023
29334,5889,75808,Increment,01-01-2024
29335,5890,82036,Promotion,01-01-2019
29336,5890,75707,Increment,01-01-2020
29337,5890,85040,Increment,01-01-2021
29338,5890,76295,Increment,01-01-2022
29339,5890,74802,Promotion,01-01-2023
29340,5890,79241,Increment,01-01-2024
29341,5891,93465,Bonus,01-01-2019
29342,5891,91849,Increment,01-01-2020
29343,5891,92783,Increment,01-01-2021
29344,5891,71397,Bonus,01-01-2022
29345,5891,81600,Increment,01-01-2023
29346,5891,70450,Promotion,01-01-2024
29347,5892,75458,Increment,01-01-2019
29348,5892,87337,Promotion,01-01-2020
29349,5892,80849,Bonus,01-01-2021
29350,5892,71000,Bonus,01-01-2022
29351,5892,83447,Bonus,01-01-2023
29352,5892,74550,Bonus,01-01-2024
29353,5893,77867,Increment,01-01-2019
29354,5893,84711,Promotion,01-01-2020
29355,5893,78608,Increment,01-01-2021
29356,5893,77288,Increment,01-01-2022
29357,5893,93343,Bonus,01-01-2023
29358,5893,81229,Increment,01-01-2024
29359,5894,58009,Bonus,01-01-2019
29360,5894,58122,Increment,01-01-2020
29361,5894,37373,Increment,01-01-2021
29362,5894,36754,Promotion,01-01-2022
29363,5894,34637,Bonus,01-01-2023
29364,5894,41622,Promotion,01-01-2024
29365,5895,118959,Bonus,01-01-2019
29366,5895,132607,Increment,01-01-2020
29367,5895,118103,Promotion,01-01-2021
29368,5895,116707,Bonus,01-01-2022
29369,5895,125551,Bonus,01-01-2023
29370,5895,128943,Increment,01-01-2024
29371,5896,108998,Increment,01-01-2019
29372,5896,115114,Bonus,01-01-2020
29373,5896,116715,Bonus,01-01-2021
29374,5896,119547,Promotion,01-01-2022
29375,5896,122701,Promotion,01-01-2023
29376,5896,129047,Promotion,01-01-2024
29377,5897,52663,Promotion,01-01-2019
29378,5897,37005,Promotion,01-01-2020
29379,5897,50836,Promotion,01-01-2021
29380,5897,50337,Bonus,01-01-2022
29381,5897,40668,Increment,01-01-2023
29382,5897,40198,Increment,01-01-2024
29383,5898,72927,Bonus,01-01-2019
29384,5898,85496,Bonus,01-01-2020
29385,5898,68355,Promotion,01-01-2021
29386,5898,79214,Increment,01-01-2022
29387,5898,68506,Increment,01-01-2023
29388,5898,90944,Bonus,01-01-2024
29389,5899,114696,Promotion,01-01-2019
29390,5899,123140,Bonus,01-01-2020
29391,5899,121284,Promotion,01-01-2021
29392,5899,120358,Increment,01-01-2022
29393,5899,122454,Bonus,01-01-2023
29394,5899,119601,Bonus,01-01-2024
29395,5900,77264,Increment,01-01-2019
29396,5900,74109,Bonus,01-01-2020
29397,5900,64373,Increment,01-01-2021
29398,5900,68349,Increment,01-01-2022
29399,5900,75965,Increment,01-01-2023
29400,5900,79370,Bonus,01-01-2024
29401,5901,97916,Bonus,01-01-2019
29402,5901,110839,Bonus,01-01-2020
29403,5901,94020,Promotion,01-01-2021
29404,5901,97192,Bonus,01-01-2022
29405,5901,101195,Increment,01-01-2023
29406,5901,108430,Bonus,01-01-2024
29407,5902,53028,Promotion,01-01-2019
29408,5902,46877,Bonus,01-01-2020
29409,5902,55501,Promotion,01-01-2021
29410,5902,56387,Promotion,01-01-2022
29411,5902,55666,Promotion,01-01-2023
29412,5902,55112,Increment,01-01-2024
29413,5903,56317,Bonus,01-01-2019
29414,5903,57646,Promotion,01-01-2020
29415,5903,49361,Bonus,01-01-2021
29416,5903,46116,Promotion,01-01-2022
29417,5903,38746,Bonus,01-01-2023
29418,5903,40878,Increment,01-01-2024
29419,5904,95144,Promotion,01-01-2019
29420,5904,98627,Promotion,01-01-2020
29421,5904,95155,Bonus,01-01-2021
29422,5904,114211,Promotion,01-01-2022
29423,5904,118866,Bonus,01-01-2023
29424,5904,97343,Promotion,01-01-2024
29425,5905,92233,Promotion,01-01-2019
29426,5905,106639,Promotion,01-01-2020
29427,5905,104363,Increment,01-01-2021
29428,5905,107458,Bonus,01-01-2022
29429,5905,99233,Bonus,01-01-2023
29430,5905,99948,Bonus,01-01-2024
29431,5906,67603,Promotion,01-01-2019
29432,5906,75524,Promotion,01-01-2020
29433,5906,74045,Promotion,01-01-2021
29434,5906,77817,Promotion,01-01-2022
29435,5906,67612,Bonus,01-01-2023
29436,5906,61586,Promotion,01-01-2024
